식품대분류명,대표식품명,열량,나트륨,탄수화물,당류,지방,트랜스지방,포화지방,콜레스테롤,단백질
튀김류,닭튀김,140,490.0,0.0,0.0,0.0,0.0,4.5,0.0,22.0
튀김류,날개닭튀김,210,550.0,0.0,3.0,0.0,0.0,4.7,0.0,18.0
튀김류,날개닭튀김,200,540.0,13.0,1.0,11.0,0.0,2.6,60.0,12.0
튀김류,날개닭튀김,200,540.0,13.0,1.0,11.0,0.0,2.6,60.0,12.0
튀김류,날개닭튀김,225,609.0,0.0,2.32,0.0,0.0,2.39,0.0,26.72
튀김류,날개닭튀김,209,318.0,0.0,0.0,0.0,0.0,2.92,0.0,10.12
튀김류,날개닭튀김,210,324.0,0.0,0.0,0.0,0.0,2.92,0.0,10.12
튀김류,너겟닭튀김,237,430.0,0.0,0.79,0.0,0.0,2.85,0.0,16.24
튀김류,너겟닭튀김,239,513.0,0.0,1.68,0.0,0.0,2.73,0.0,15.55
튀김류,너겟닭튀김,242,525.0,0.0,2.54,0.0,0.0,2.92,0.0,16.02
튀김류,너겟닭튀김,238,556.0,0.0,0.86,0.0,0.0,2.78,0.0,15.81
튀김류,돈가스,316,397.0,0.0,0.87,0.0,0.0,4.71,0.0,13.7
튀김류,떡강정,232,297.0,0.0,0.97,0.0,0.0,2.32,0.0,7.71
튀김류,떡강정,229,440.0,31.0,3.74,0.0,0.0,2.37,0.05,9.03
튀김류,떡강정,145,146.0,0.0,1.14,0.0,0.0,0.57,0.0,3.43
튀김류,떡강정,260,427.0,0.0,2.8,0.0,0.0,1.9,0.0,7.9
튀김류,멘보샤,228,735.0,22.7,1.7,0.0,0.0,4.5,0.0,8.3
튀김류,멘보샤,284,599.0,0.0,5.19,0.0,0.0,2.78,0.0,8.65
튀김류,쥐포튀김,405,891.0,0.0,18.75,0.0,0.0,1.39,0.0,12.64
튀김류,치즈볼,373,501.0,0.0,16.2,0.0,0.0,5.87,0.0,6.51
튀김류,치즈볼,357,331.0,45.6,4.5,0.0,0.0,12.7,0.0,4.5
튀김류,치즈볼,330,430.0,0.0,8.0,0.0,0.0,3.7,0.0,8.0
튀김류,치즈볼,342,388.0,0.0,3.77,0.0,0.0,5.87,0.0,5.14
튀김류,치즈볼,343,335.0,0.0,4.9,0.0,0.0,6.8,0.0,6.3
튀김류,치즈볼,336,336.0,0.0,7.75,0.0,0.0,7.82,0.0,4.91
튀김류,치즈볼,259,282.0,33.28,3.4,0.0,0.0,2.6,0.0,9.69
